Ticket.ID,Ticket.Open.Date...Time,Ticket.Close.Date...Time,Ticket_Summary
523505,1/18/2016,1/22/2016,L2: Request for UFT Concurrent License Key
523509,1/18/2016,1/26/2016,CSM : DFS L & T discrepancy for Dec-2015 TA 2320
523521,1/18/2016,1/26/2016,Kronos : Trouble to Log-into Kronos
523528,1/18/2016,1/28/2016,CATS : Opt-IN flag in CATs failed to replicated in INSIGHT
523529,1/18/2016,1/19/2016,Unable to reach ESB - QA UM Server - sgesblqapp03
523530,1/18/2016,1/20/2016,DMS : Price Change Notification: Green Panda (SKU:35107135 / RSKU: 109116) PCN#284121 Effective Date:16th Jan 16
523534,1/18/2016,1/22/2016,ESB Admin Support --- Daily Monitoring and Activities
523537,1/18/2016,1/22/2016,Eleave | Old eleave system cannot input medical leave nor annual leave
523546,1/18/2016,1/26/2016,L1|Missing Transaction under Shop code  32
523547,1/18/2016,02-09-2016,OKI Un assigned sales in # 610 Galleria
523551,1/18/2016,1/19/2016,SAP | PO Contains no items 
523554,1/18/2016,1/24/2016,SAP | P2P ERROR-PURCHASING ORG
523556,1/18/2016,1/20/2016,PO Create I-Doc was failed as UOM in I-doc is not matching with Article master Record in SAP
523559,1/18/2016,1/24/2016,L2:INFORM | SIN division was missing in Report 
523561,1/18/2016,1/24/2016,SRM | P2P UPDATE
523571,1/18/2016,1/21/2016,L2: WB01/XK01 Access in PR1 system
523572,1/18/2016,1/21/2016,L1: Remove only “E-leave Portal” access from AL2207985 in PHR
523575,1/18/2016,02-05-2016,L2:DWBI : December staffing
523576,1/18/2016,1/27/2016,L1:Cartier Audit History (2010 to 2015)
523582,1/18/2016,02-02-2016,Request to consolidate the backstore pc
523585,1/18/2016,02-10-2016,L1: Deliver the beauty SAPR report for December month
523590,1/18/2016,1/18/2016,SCM : Load stop SID0283656 but no UI number generated in SIN MCS
523592,1/18/2016,1/26/2016,Deployment Plan :: NY/JFK Pay Frequency Change
523596,1/18/2016,1/22/2016,MCS :  Sku descrition error
523598,1/18/2016,1/26/2016,L1:INFROM | Record Rejected[NOT AN EMERGENCY] -BRNDBA
523600,1/18/2016,1/26/2016,Info record change I-Docs ( INFREC ) were failed as Info create are not available in SAP.
523640,1/18/2016,1/31/2016,Pax Data Correction Request(TA Name)
523642,1/18/2016,1/26/2016,SCM : The latest retail price of MCS for Jan 2016
523646,1/18/2016,1/20/2016,L1:Please grant me access to Customer Sales Ad-Hoc Report
523650,1/18/2016,1/19/2016,SCM : Vendor number incorrect for RSKU# 141440 (CSKU# 39209218) in SIN2 MCS
523654,1/18/2016,1/21/2016,L2: INFORM | Inform Reports Seem Erroneous
523658,1/18/2016,1/21/2016,L2: Data Update for GL accounts as per attached data fix.
523659,1/18/2016,02-10-2016,Feasibility analysis AS400 - Wincor POS (Flight interface) in HKGA
523661,1/18/2016,1/26/2016,L2: Total SWT Location
523666,1/18/2016,1/31/2016,L1: SAP BASIS | Termination | Terminate the user -Tiffany Wong WY - TW2255122
523670,1/18/2016,1/22/2016,The pos issue is domain fail. Please upload the transaction to GM server
523678,1/18/2016,1/18/2016,L2: SAP Basis : PH1 Access ( To include): Y:HR_PY_DELETE_EMPLOYEE_NUMBER
523680,1/18/2016,1/19/2016,L2: Datafix related to Change Order 9904
523681,1/18/2016,1/25/2016,SAP SRM :  Non Merchandise P2P System 
523683,1/18/2016,1/21/2016,"Cartier Camera offline- Jan 15,2016 - INC #523683"
523685,1/18/2016,1/27/2016,L2:Hawaii MTD Store Performance Report (Daily) is showing Unknown Sales
523695,1/18/2016,1/25/2016,L1: UPC could not be scanned at POS machine
523698,1/18/2016,02-02-2016,Create Language Allowance Wage Type for Cambodia
523704,1/18/2016,1/21/2016,Hawaii Sales Validation - Variance between Inform & SAP - Dec 2015 
523705,1/18/2016,02-01-2016,L1: I-Doc Monitoring Activities for the week 03 & 04 - JAN '2016 
523706,1/18/2016,1/27/2016,L1:DWBI :  CUP Debit Card trans/refund
523707,1/18/2016,1/25/2016,POS : SBU GC USD to SBU GC IDR
523708,1/18/2016,1/27/2016,Add emails into daily log
523717,1/18/2016,2/18/2016,L1: Prepare high level document for department restructure
523725,1/18/2016,2/24/2016,CSA: EMPSLS data request
523726,1/19/2016,1/19/2016,p2p: Unable to perform functions on the updated system
523727,1/19/2016,1/28/2016,"P2P: Check on “javascript:void(0)"""
523741,1/19/2016,1/19/2016,L1:Unable to log in to SRM production in SAP
523760,1/19/2016,1/26/2016,L1: WORKFLOW: Invoice error in workflow
523761,1/19/2016,1/21/2016,Siem Reap DMS (Cambodia)
523766,1/19/2016,1/19/2016,MCS | MUMBAI MNZ INVOICE NOT PRINT OUT
523768,1/19/2016,1/20/2016,"My P2P account is being locked, please help to release it"
523769,1/19/2016,1/21/2016,SAP | SAP: 5211- 5401099 balance as of 18.01.2016
523776,1/19/2016,02-11-2016,To identify and fix the Finance report issues faced in December 2015
523787,1/19/2016,1/28/2016,"SMRF AC2016-A11 Create new cost center TSS6748 RTR, rename BUD6748 from ETR to RTR and change hierarchy"
523794,1/19/2016,1/22/2016,Data Fix - Untick correction check box in IT3 for payroll area UJ and U9
523800,1/19/2016,1/28/2016,Vendor currency change - For dept restructuring
523804,1/19/2016,1/22/2016,L1 | Enable POS sign-in
523809,1/19/2016,1/27/2016,MCS | Not able to generate PO for S/O#519020 from option 185/400
523810,1/19/2016,1/21/2016,L2: Data Fix-CA523794:Untick correction check box in IT3 for payroll area UJ and U9
523811,1/19/2016,02-05-2016,L1 | POS User Profile Access Check
523821,1/19/2016,1/27/2016,Unable to retrive sales infomation
523828,1/19/2016,1/26/2016,L1| Receipt of a Guam purchase
523829,1/19/2016,1/27/2016,Record Rejected[NOT AN EMERGENCY] -INFORM
523831,1/19/2016,1/27/2016,Voucher Redemption Report For DFS Changi Airport
523833,1/19/2016,1/20/2016,P2P | Update the cost center owner and intapprroval in P2P - 9211
523837,1/19/2016,1/27/2016,L2:INFORM | Inform Data inconsistency
523840,1/19/2016,1/27/2016,MCS | question regarding OTC pricing for GUCCI AUS & NEWZEALAND divisions
523854,1/19/2016,1/20/2016,L1 :: Goods movement I-doc (WPUWBW) was failed due to PO- 7000071323 (0330146555)  line # 01 blocked  in SAP.
523856,1/19/2016,1/28/2016,L2:LY numbers the same as TY|Customer Ad-hoc template
523861,1/19/2016,02-04-2016,L1| Data reprocess | CA# 522620 HONG KONG TRAFFIC MONITORING STATUS ON 12TH JAN CA# 522621 
523870,1/19/2016,1/25/2016,HK Kronos to SAP interface Email log
523871,1/19/2016,1/25/2016,L1 :: MCS | UI number not generated 
523884,1/19/2016,1/19/2016,SAP Finance : Unable to run BOD report
523887,1/19/2016,1/27/2016,MCS | Burberry Pricing CHS
523897,1/19/2016,1/29/2016,L1|Missing Transactions 18/01/2016
523900,1/19/2016,1/29/2016,POS | Mapping of POS#4171 to L304(Default) for CNY staff sales
523903,1/19/2016,1/28/2016,SCM : INDO MCS not able to display record
523905,1/19/2016,1/26/2016,L2:DWBI : Inform Data Validity
523912,1/19/2016,1/28/2016,SAP SRM : delete the shopping cart #10256383
523915,1/19/2016,1/20/2016,E3 - brand 5996 for store C0110 in DR but not in E3
523920,1/19/2016,1/21/2016,SAP Finance : Inter-Company reversal under DOC#4000059650 but encountered error message
523933,1/19/2016,1/24/2016,Incorrect price reflecting at POS for below SKUs
523935,1/19/2016,1/25/2016,L2: Access(SAP_J2EE_ADMIN) to Support BASIS Team members in PHR 500
523936,1/19/2016,02-11-2016,L1:Report Request SW Singapore Tory Burch & Longchamp
523939,1/19/2016,1/26/2016,ISO Currency code change from CNY to RMB
523945,1/19/2016,1/26/2016,Guam ID type
523946,1/19/2016,02-01-2016,No reconciliation for PO#62-694705
523948,1/19/2016,1/29/2016,POS | Fashion Redemption Program at CoD - Markup Discussion
523955,1/19/2016,1/27/2016,Provide location 12 (POS 397) uploading file 
523958,1/19/2016,1/28/2016,L1: To address the queries and clarifications raised by NSPS & SAP internal support teams for this week (18.01.2016 to 22.01.2016) 
523960,1/19/2016,1/26/2016,SAP | SMRF AC2016-A12 Create new SKF to capture retail sales for Myanmar's Yangon Internation Airport - WRMM01
523961,1/19/2016,1/28/2016,LoyalT | SS16 inflight video bounceback - tracking and redemption mechanic?
523963,1/19/2016,1/26/2016,L1 | Kronos | kronos deactivated
523966,1/19/2016,1/22/2016,Macau Sales Validation - Dec 15
523980,1/19/2016,1/26/2016,SFO -  Disk ASP 1 is 70.8464% used. 
524008,1/20/2016,1/25/2016,POS | NAM : register #817 issue 
524019,1/20/2016,1/27/2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, New Zealand (4, 20)"
524021,1/20/2016,1/22/2016,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
524036,1/20/2016,1/25/2016,SAP | Regards to Time Zone in P2P
524052,1/20/2016,1/26/2016,P2P: Request to change the cost center owner on P2P system 
524063,1/20/2016,1/25/2016,FI: Issue with the auto-generated invoice via posting using N accounts
524069,1/20/2016,02-11-2016,POS | Wincor Discount access
524070,1/20/2016,02-01-2016,Feasibility study - HK terminated employee doesn't need to change to EE group 6 when terminated
524071,1/20/2016,1/20/2016,SAP | Non Merchandise PO in P2P System
524079,1/20/2016,1/28/2016,L1: Set up for new approver in Workflow/P2P
524082,1/20/2016,1/27/2016,SAP | Include IT0081 into PHR infosets
524084,1/20/2016,1/28/2016,SAP | Add in IT32 in Ad Hoc query in PH1- ABD and KHM infoset
524087,1/20/2016,1/28/2016,Receipt Retrieval - Ms Karen Dang
524094,1/20/2016,1/21/2016,APPROVAL REQUEST  : Renaming of Technopark@Chai Chee to ViVa Business Park
524103,1/20/2016,1/25/2016,POS | Hawaii - ESCAPE EJ viewer unable to view 12 Jan reg 603 transactions 
524109,1/20/2016,02-09-2016,L2:INSIGHT | 2016 Department Re-structure - AA INSIGHT reports
524111,1/20/2016,02-11-2016,L1|POS: EJ Viewer Access
524112,1/20/2016,1/28/2016,Please approve global to update currency to IR-INDONESIA RUPIAH * reason being no sku in MCS.
524115,1/20/2016,1/26/2016,L2:DWBI: LAX MTD Report Missing Data Issue
524116,1/20/2016,02-01-2016,SAP | Access HR cost centers - Mobius report
524122,1/20/2016,1/27/2016,MCS | Unable to perform Plain IDT from Macau MCS to Cambodia MCS
524124,1/20/2016,02-02-2016,POS | Discount Button for CNY Promotion
524125,1/20/2016,02-12-2016,Feasibility study for ZMIRO Invoice change 
524130,1/20/2016,1/21/2016,To reverse  the SAP PO 7500720882& 7500715543 and its subsequent documents in SAP
524138,1/20/2016,1/25/2016,POS | HKIA POS response slow after 9pm recently
524141,1/20/2016,1/27/2016,Request to check if Fusion POS and iPOS can be co-exsisted
524148,1/20/2016,1/31/2016,SAP | P2P Error - Unable to open any shopping cart record
524149,1/20/2016,1/27/2016,SAP SRM : Problems with P2P approvals - need software update
524156,1/20/2016,1/21/2016,To repost the GI to SAP from RP 
524160,1/20/2016,1/21/2016,MCS order under Pick Doc Print
524163,1/20/2016,1/27/2016,POS | Customer Type & Tender Button
524168,1/20/2016,1/20/2016,"SAP SRM | Termination : Terminate the user - Wen, Phoebe (PW2173819) "
524172,1/20/2016,1/26/2016,"L1: SAP Basis | Termination : Terminate the user - Wen, Phoebe (PW2173819) "
524174,1/20/2016,1/27/2016,L2:INFORM | Mcqueen Sku report 
524178,1/20/2016,1/31/2016,PAX | Register following postal code to PaxTrax
524179,1/20/2016,1/28/2016,Receipt Retrieval - T1 Departure
524187,1/20/2016,1/26/2016,Unable to map UPC
524190,1/20/2016,02-11-2016,SAP | P2P update for Laurain and things to be discussed on 20Jan's meeting
524209,1/20/2016,1/26/2016,Missing info record - Hugo Boss HK PO#3000287576 & 3000287579
524216,1/20/2016,1/22/2016,To enable trigger in Mumbai
524219,1/20/2016,1/26/2016,L2: Error in Report
524221,1/20/2016,1/27/2016,SCM | price change does not reflect in POS
524229,1/20/2016,1/25/2016,Goods Movement I-doc (WPUWBW) are failed as Purchase Info record not available in SAP 
524230,1/20/2016,1/27/2016,SAP HR | Address - For Japan not coming out accurately in query in SAP PHR
524232,1/20/2016,02-04-2016,L2:Root cause analysis of Contactability report failure for Jan'16
524236,1/20/2016,1/25/2016,L2: Please provide authorization as per the attached data fix
524237,1/20/2016,2/19/2016,CSM::2016-Department Realignment Activity 
524238,1/20/2016,02-09-2016,2016 Department Re-structure
524240,1/20/2016,2/16/2016,Dept restructure activity
524242,1/20/2016,1/25/2016,L2: To provide Data fix access
524247,1/20/2016,1/26/2016,L1: SAP BASIS | Termination | Terminate the user - IL2213683
524248,1/20/2016,1/25/2016,SAP SRM | Termination | Terminate the user - IL2213683
524274,1/21/2016,1/22/2016,Register 277 showing database error
524282,1/21/2016,02-03-2016,SCM : Need to cancel Receiver # 480862_ 480799
524283,1/21/2016,1/27/2016,POS: extend payment code 82- CUP - $50 GC  to Guam and Saipan WinCor and Paxtrax
524288,1/21/2016,1/28/2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
524292,1/21/2016,02-04-2016,Kronos  | Request Activate Accrual function in Kronos for new staff
524296,1/21/2016,1/25/2016,POS |  WINCOR system error
524302,1/21/2016,1/25/2016,"Missing Item Styles for CSKU 39799101, 39799143, 39799176, 39798947, 39798954, 39798962, 39798988, 39799002"
524303,1/21/2016,1/28/2016,L2: SAP | Set up for new approver in Workflow/P2P
524311,1/21/2016,02-10-2016,Request Access for Ted & Renat
524315,1/21/2016,1/26/2016,L1: Unable to access Eleave portal
524330,1/21/2016,1/28/2016,Pre-D delivery orders 80983698& 80984275  for vendor PO 168836  in RP due to cross dock flag  interfaced as blank
524331,1/21/2016,1/26/2016,L1: SAP | Could reset the password for SRM production for P2P
524332,1/21/2016,1/27/2016,L1 :: Pre-D delivery orders 80983698& 80984275  for vendor PO 168836  in RP due to cross dock flag  interfaced as blank
524345,1/21/2016,1/26/2016,Invoiced item did not capture in SAP and DMS
524346,1/21/2016,2/22/2016,LOYALT | Member account summary (Feb)
524347,1/21/2016,02-01-2016,L1 | Kronos | Abnormal GM and LT traffic
524349,1/21/2016,1/25/2016,"Missing item style for CSKU 39799465 (XXM0YT00050HLKU801 5.5), inv no. 51134"
524350,1/21/2016,1/28/2016,PO# 68-395785 is invalid in SAP
524357,1/21/2016,02-05-2016,L2: Please check Authorisation request in PHR for YL0131857
524359,1/21/2016,1/31/2016,SAP SRM : Content was blocked in P2P
524360,1/21/2016,1/29/2016,SAP | SAP - Request to include GL A/c under GRIR variant for automatic clearing
524363,1/21/2016,02-09-2016,L2:DWBI: Copy reports for Cherrl's profile in INFORM
524365,1/21/2016,1/25/2016,Godiva TRA PO# 50-176915 - Missing Style
524376,1/21/2016,1/31/2016,L1: To extract report for 2015 non PO invoices
524379,1/21/2016,1/28/2016,POS | department 53 and department 44 / 42 OTC pricing is not scanning
524382,1/21/2016,02-04-2016,Unknown sales in Hawaii MTD store performance report
524385,1/21/2016,1/27/2016,SAP HR : No Start/End Dates in several infotypes (within Infoset) for PH1
524386,1/21/2016,1/28/2016,"SAP SRM : email notice for a pending approval , but can find no pending approvals in P2P"
524393,1/21/2016,1/28/2016,L2:DWBI : Inform Reports Dept. Restructure- Gifts Dept. 28 and Dept. 24 (Local Gifts) for MidPac
524396,1/21/2016,1/22/2016,Found irregular status SKUs in OKI MCS option 1-29 (MERCHANDISE STATUS CHANGE)
524398,1/21/2016,1/31/2016,FINANCE | Mobius Financial Reports for MidPac
524412,1/21/2016,1/26/2016,SAP HR |  Leave Application : Lai Bak Weng
524415,1/21/2016,1/28/2016,L1 : NABCO Report Jan 1-17
524421,1/21/2016,1/31/2016,"SAP HR : check if it is feasible to prorate AL quota based on the date in IT16 Contract elements, IT19 Monitoring of Task"
524423,1/21/2016,1/26/2016,L2: Update payment block and comment for exp vendors which has w/hold tax code & type 'empty'
524424,1/21/2016,1/26/2016,Division PO create I-Docs are failed as article listing not interfaced from DMS to SAP.
524438,1/21/2016,1/25/2016,Consignment PO create I-Docs are failed as article listing not interfaced from DMS to SAP.
524440,1/21/2016,1/28/2016,new users for Rekey- Vivi Wei and Xi Zhang
524441,1/21/2016,1/26/2016,L2: SAP | Add SAP PHR roles for Jezebel Lee Pei Pei JL0132995
524444,1/21/2016,1/28/2016,SAP HR : Add new fields in SAP PHR Ad hoc query
524446,1/21/2016,02-03-2016,L1|<DATA REPROCESS>CA#522613 HAWAII TRAFFIC MONITORING STATUS 12 JANUARY CA#522614
524448,1/21/2016,1/22/2016,L1 | unable to transfer stock in the MCS from LOC 9208 TO 9209
524457,1/21/2016,1/31/2016,L2: LBS | Access right to HR folder and KMIP in SAP
524463,1/21/2016,1/26/2016,L2: Additional access required in PR1 to peform data fix as per IT Manager approval and data fix doc
524470,1/21/2016,1/27/2016,"SAP HR : process to run the leave advance payment for the Feb-2016, the below error is comes"
524471,1/21/2016,2/16/2016,L2:Removal of recepients from BI system alert emails
524474,1/21/2016,1/22/2016,Pre-d PO#71-177217 isn't found in RP after downloaded fron SAP.
524482,1/21/2016,1/28/2016,L1 :: DMS | JPG SKU dadafix (T38088)
524484,1/21/2016,1/27/2016,Quantity pick for the year 2015 - transaction details 
524485,1/21/2016,1/22/2016,User Creation  'MumbaiOM' in Prod Both nodes
524495,1/21/2016,1/25/2016,XTRAX | Alert - Okinawa Missing Transaction Reported
524497,1/21/2016,1/27/2016,L1:Alert - There are some Dimentional Discards. Please check the 
524501,1/21/2016,02-01-2016,CATS | fix the functionality for Get a count for list download
524504,1/21/2016,1/22/2016,Please resolve the rounding in SAP C002 report for company code 1161
524510,1/21/2016,1/28/2016,L1| Studio City Beauty Shop Code 555 Missing Transaction #104-2340 to #104-2341
524516,1/21/2016,1/25/2016,L1|[Request for Access] to Mumbai Wincor Backstore :: Mumbai online preorder Deployment
524517,1/21/2016,1/28/2016,L1::DMS | update fax # in DMS backend for Vendor # 196469 / Div 71 – SNG 
524523,1/21/2016,1/28/2016,SAP ABAP | rounding error in our Bonus Program
524524,1/21/2016,02-01-2016,L1 | To deactivate the invalid RSKU under loction 610
524526,1/21/2016,1/27/2016,L2: Please help to open the ‘GO TO ASSIST FULL CONTROL’ in UK1  connection and share the screen control to SAP for further analysis. For 2 business working days.
524529,1/21/2016,1/28/2016,9211 - KOWA ASIA LIMITED consignment vendor 
524531,1/21/2016,02-08-2016,DMS | MCM sku creation/authorization
524536,1/21/2016,1/31/2016,"UP-USA promo 2016 (Hawaii, Guam, Saipan)- Code 82 for Approval to Extend to Wincor/Paxtrax"
524538,1/21/2016,02-01-2016,L2:DWBI | please investigate below sales data from INFORM is correct or not
524551,1/21/2016,02-02-2016,POS | NAM : Reg. 817
524555,1/22/2016,02-09-2016,POS | GC order SAISON CARD
524557,1/22/2016,02-02-2016,Question - Wincor
524558,1/22/2016,02-04-2016,L1: Workflow setup request
524561,1/22/2016,02-02-2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
524563,1/22/2016,1/27/2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Singapore (7, 22)"
524565,1/22/2016,1/25/2016,POS: POS 808 error 
524569,1/22/2016,1/28/2016,SCM | NAM : NAM FOOD DFS Sonoma Spice PO#43-172697
524572,1/22/2016,1/31/2016,POS | search for transactions
524573,1/22/2016,1/27/2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Macau (2, 17)"
524583,1/22/2016,1/28/2016,L2: Weekly System Report Preparation
524584,1/22/2016,1/27/2016,POS |  BSI $30k EGC purchase
524587,1/22/2016,02-01-2016,"L1: unable to login, please reset password."
524588,1/22/2016,1/31/2016,POS doesnot show OTC price for MAINIE COLLECTION
524591,1/22/2016,1/28/2016,CRS | NH 7 16 Dec 2015 POS flight manifest
524592,1/22/2016,1/28/2016,SAP | Request for new building number in IT32-PHR
524593,1/22/2016,1/27/2016,SKU DOES NOT WORK AT POS
524597,1/22/2016,2/23/2016,Please block double refund
524600,1/22/2016,1/27/2016,L2:INSIGHT: No data in Insights reports
524605,1/22/2016,1/31/2016,CSM : Credit card charge on receipt 
524607,1/22/2016,02-01-2016,DMS: Create SKU DMS - Activation Not Succesful 
524609,1/22/2016,1/31/2016,RE: #APPROVAL_REQ::RE: DFS & UPI - Report Automation (from MATRIX)
524614,1/22/2016,1/27/2016,DMS: Request to transmite the SKUs from DMS TO GTK
524615,1/22/2016,1/29/2016,CSM : Hawaii CMS daily Edit Reports - Spoolfile Routing Change
524617,1/22/2016,02-05-2016,L2: SAP Basis :  SAP P2P acccess
524620,1/22/2016,1/22/2016,DMS | MCS not transmitted to DMS
524623,1/22/2016,1/31/2016,Mark up analysis for India of Dec 2015
524626,1/22/2016,1/25/2016,L1: SAP | IIL -534471 stuck in workflow pipeline
524644,1/22/2016,1/28/2016,L2:Abnormal GM and LT traffic
524646,1/22/2016,1/31/2016,Vendor Report Path changes
524647,1/22/2016,1/27/2016,To deactivate the invalid RSKU under loction 610
524651,1/22/2016,1/27/2016,Mumbai PreOrder Prod  Deployment Support
524652,1/22/2016,1/25/2016,L2: Data Fix Application-ZBUDL
524654,1/22/2016,1/29/2016,POS: Maintain GC code 93 and separate two denominations per location in Wincor 
524656,1/22/2016,1/28/2016,Discount Button for CNY Promotion
524657,1/22/2016,02-10-2016,L1:CRS | Transaction search for Abu Dhabi
524666,1/22/2016,1/27/2016,SAP HR : able to log into the portal but am unable to apply leave
524669,1/22/2016,1/28/2016,SAP | Guide to raise shopping cart p2p portal
524671,1/22/2016,1/27/2016,L1:DWBI : 22012016_145444: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524672,1/22/2016,1/27/2016,Missing Info Records - CHANEL HONG KONG LIMITED - PO#70-176028 (inv#R0288235)
524677,1/22/2016,1/28/2016,Address for TONG HENG LOGISTICS CO. LTD 
524680,1/22/2016,02-01-2016,No system order drop for CSKU# 29307519 (FR ROCHER T30 375G) to HKIA Loc#195/197/198
524683,1/22/2016,1/31/2016,CSM | 2 GC code into the file of the OKI MCS menu 350/001 
524686,1/22/2016,2/19/2016,"L1 : LoyalT : Points Adjustment 940000207952 , deduct status dollar accordingly"
524688,1/22/2016,1/29/2016,L1:DWBI : 22012016_155310: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524689,1/22/2016,1/28/2016,L1:DWBI : 22012016_155310: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524693,1/22/2016,1/28/2016,CSM | Macau Galaxy L578 Register 115 - Missing Sales Txn in EJ Viewer & CRS
524695,1/22/2016,02-01-2016,DMS |  Tiffany pricing change
524700,1/22/2016,1/26/2016,print preview of PO
524709,1/22/2016,1/25/2016,P2P: confirmation#2200106609
524715,1/22/2016,1/25/2016,Request for a copy of MNZ
524717,1/22/2016,2/19/2016,L1:INFORM: Confirmation on disabling the ID's - Month of jan
524719,1/22/2016,02-05-2016,SRM | Printing error in the attached PO forms
524722,1/22/2016,1/31/2016,SAP SRM | error while attempting to approval an Shopping Cart 10256079
524730,1/22/2016,1/28/2016,CA 524616  : Order 894859 load completed in RP but in Pick Doc print in MCS
524731,1/22/2016,1/31/2016,SRM | No response when I click “create confirmation” in P2P
524742,1/22/2016,1/27/2016,L1:DWBI : 22012016_175316: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524743,1/22/2016,1/27/2016,L1:DWBI : 22012016_175316: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524744,1/22/2016,1/26/2016,L2: Data Fix application
524747,1/22/2016,02-02-2016,POS | set up tender code 75 at POS for the downtown locations below by end Jan
524749,1/22/2016,1/28/2016,To setup new tender #43 in MACAU COD 
524751,1/22/2016,02-01-2016,Info record change I-Docs ( INFREC ) were failed as Info create are not available in SAP.
524752,1/22/2016,1/27/2016,Goods Movement I-Docs (MBGMCR) were failed as Pipeline/consignment movement posted without value 
524760,1/22/2016,1/29/2016,L1:DWBI |  INSIGHT:Load_Business_Files: Unknown files found in source path [NOT AN EMERGENCY]
524761,1/22/2016,02-05-2016,POS | Assist to provide us a copy of the transaction receipt
524765,1/22/2016,1/28/2016,Reports for Guam
524770,1/22/2016,02-08-2016,CATS | CATS having issues again
524785,1/23/2016,1/28/2016,L1:23012016_055451: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524788,1/23/2016,1/31/2016,SAP SRM | Shopping Cart awaiting for approval
524789,1/23/2016,02-02-2016,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
524801,1/23/2016,1/28/2016,POS: There is no data on the final report for 20160123.
524802,1/23/2016,1/29/2016,L1:INSIGHT: 23012016_135537: INSIGHT: Record Rejected[NOT AN EMERGENCY] -MATRIX
524804,1/23/2016,1/28/2016,L1:INSIGHT: 23012016_145539: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524810,1/24/2016,1/28/2016,Mapping Load for NZL not received
524813,1/24/2016,1/27/2016,"L1 | Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
524818,1/24/2016,1/28/2016,L2:Store Performance Reports - business date Jan 23rd
524819,1/24/2016,1/28/2016,Problems at Cairns ECPOS
524824,1/24/2016,1/31/2016,L1:DWBI | DT0122 DT16-109-22 Sales search
524829,1/24/2016,1/28/2016,POS | HKG:HKIA POS#4204 cannot signon
524831,1/24/2016,1/29/2016,"POS: Issues in fetching data in EJ - Error ""Escape has stopped"""
524839,1/24/2016,1/29/2016,L1:CW | SIN: 24012016_145859: INSIGHT: Record Rejected[NOT AN EMERGENCY] -MATRIX
524846,1/24/2016,02-08-2016,"CATS : CATS too slow , All users in Abu Dhabi are slow"
524853,1/24/2016,1/28/2016,7.30 PM Traffic not received
524854,1/24/2016,1/29/2016,L2:INSIGHT:Subscribe.ksh: No Valid data files
524864,1/25/2016,1/28/2016,PaxTrax : Loewe
524865,1/25/2016,02-03-2016,"L1|Exceeded Threshold by Weekly Average: Previous Day Traffic Monitoring, Hong Kong (1, 3, 6, 24)"
524880,1/25/2016,02-05-2016,L1:INFORM_Weekend_Monitoring
524882,1/25/2016,02-08-2016,Inventory Unit Variance Initial Analysis for this week
524883,1/25/2016,02-01-2016,L1:Vietnam sales posting
524884,1/25/2016,02-08-2016,Inventory Variance Analysis ticket
524885,1/25/2016,2/15/2016,L1:INFORM Objects release review
524886,1/25/2016,02-11-2016,L1:INFORM | Month-end roster plan and activity completion
524887,1/25/2016,2/19/2016,L1:Monthly INFORM Master List and License tracking report
524893,1/25/2016,02-01-2016,L2:Dec traffic for Cartier seems wrong
524895,1/25/2016,1/25/2016,CA : 524873  : PO 175364 & 177450 & 177282  - Not reflecting in RP
524907,1/25/2016,1/28/2016,"MCS | User tried to price label for SKU 17330774, but the price is not updated"
524911,1/25/2016,1/29/2016,L1:DWBI : 25012016_100226: INSIGHT: Record Rejected[NOT AN EMERGENCY] -SFBA
524921,1/25/2016,1/27/2016,POS : Re-use the discount code 28
524934,1/25/2016,1/27/2016,MCS: L1 | Unable to perform Loc to Loc transfer due to duplicate RSKU
524935,1/25/2016,02-01-2016,MCS : Chanel Mumbai scanning issue
524944,1/25/2016,1/28/2016,no sales flow down to tapa commission for group #41 @ location 25
524947,1/25/2016,1/31/2016,CSM | OKI DP sales under DF location
524954,1/25/2016,1/27/2016,MCS | The function 900/005 unable to download packing list in excel format again after I had changed my computer on 22 Jan
524969,1/25/2016,1/25/2016,POS : Singapore Fashion CNY GC Initiative - need to print GC
524975,1/25/2016,1/29/2016,SAP | E-Leave pending apporval
524978,1/25/2016,02-01-2016,L2:INSIGHT|  weekly Loyal T report is not available
